,size_decile,pre_beta_decile,n_firms,mean_lnME,mean_pre_beta,Date
969,7,10,15,12.265216454570623,2.062322363830806,2008-06-30
970,8,1,10,12.710584501238777,0.011478892669275828,2008-06-30
971,8,2,9,12.7733481433688,0.6179920021294363,2008-06-30
972,8,3,5,13.052616857378075,0.7913643972334099,2008-06-30
973,8,4,10,12.869735770292817,0.9527956301645771,2008-06-30
974,8,5,7,12.902692508241982,1.059536579290645,2008-06-30
975,8,6,7,12.935794812106268,1.2290835506409805,2008-06-30
976,8,7,9,12.86129300395556,1.3910327338506483,2008-06-30
977,8,8,5,12.947380840658557,1.5679198858201249,2008-06-30
978,8,9,7,12.9323473674999,1.7411390281445713,2008-06-30
979,8,10,9,12.876740197505676,2.2826792535033755,2008-06-30
980,9,1,8,14.066978756774677,0.3050586039350378,2008-06-30
981,9,2,7,13.835120521007424,0.5663037588687553,2008-06-30
982,9,3,7,13.925078867619007,0.7103412739695681,2008-06-30
983,9,4,7,13.763307127049396,0.8144366795948426,2008-06-30
984,9,5,7,13.873175168420419,0.9724316847623208,2008-06-30
985,9,6,7,13.854386963032297,1.1945153500926575,2008-06-30
986,9,7,7,13.832205040748676,1.3696247506424175,2008-06-30
987,9,8,8,13.845338420441168,1.5956098928976323,2008-06-30
988,9,9,7,13.664587209295778,1.7614614253527046,2008-06-30
989,9,10,10,13.753414264053395,2.2063112756876255,2008-06-30
990,10,1,7,15.719984184093814,0.07025640372221147,2008-06-30
991,10,2,6,15.860926050255935,0.5733052989652977,2008-06-30
992,10,3,6,15.957673380697143,0.748801591207814,2008-06-30
993,10,4,7,15.713188441266968,0.9166341825529221,2008-06-30
994,10,5,6,16.025268697607327,1.0732318674539651,2008-06-30
995,10,6,6,15.655558403346213,1.2125069594952953,2008-06-30
996,10,7,6,15.063465438605128,1.2604871872164718,2008-06-30
997,10,8,6,15.014530020924616,1.4102940601279623,2008-06-30
998,10,9,6,15.509617024161477,1.5827675856605357,2008-06-30
999,10,10,6,15.450488851648103,2.0454084328875286,2008-06-30
1000,1,1,30,9.52371169981804,0.3610249152969063,2009-06-30
1001,1,2,29,9.38236413649541,0.6859501417399501,2009-06-30
1002,1,3,20,9.426674261680578,0.813355539993095,2009-06-30
1003,1,4,31,9.465298755810268,0.9145359928032062,2009-06-30
1004,1,5,46,9.40254957803832,1.0406878459076503,2009-06-30
1005,1,6,15,9.422630459893977,1.1431563470601172,2009-06-30
1006,1,7,40,9.511727873396515,1.2393281163365428,2009-06-30
1007,1,8,43,9.475501354526902,1.3791722059942577,2009-06-30
1008,1,9,32,9.239411870368944,1.5430479609533874,2009-06-30
1009,1,10,47,9.217621589065372,2.0160244769906215,2009-06-30
1010,2,1,23,10.198232318706639,0.20225290528233675,2009-06-30
1011,2,2,26,10.190272751321913,0.7373380099727744,2009-06-30
1012,2,3,13,10.200933013057737,0.8605097311162813,2009-06-30
1013,2,4,16,10.203080041789324,0.93561051023791,2009-06-30
1014,2,5,22,10.269949732659702,1.0688789760338666,2009-06-30
1015,2,6,17,10.237743752798618,1.161334171947081,2009-06-30
1016,2,7,29,10.202343149394643,1.2931323382755744,2009-06-30
1017,2,8,18,10.195819363373477,1.4793721536335276,2009-06-30
1018,2,9,14,10.221806733933999,1.6248429496716097,2009-06-30
1019,2,10,37,10.221803260197303,2.1135512391479367,2009-06-30
1020,3,1,25,10.586113420204038,0.42791883817962395,2009-06-30
1021,3,2,13,10.606049880720347,0.8097606303035115,2009-06-30
1022,3,3,15,10.559826724537212,0.9315340294874908,2009-06-30
1023,3,4,15,10.612538533326903,1.0551620605199576,2009-06-30
1024,3,5,12,10.548369635394282,1.172175234125593,2009-06-30
1025,3,6,13,10.58670010304154,1.2622060727668676,2009-06-30
1026,3,7,16,10.599470890582516,1.3645454978082048,2009-06-30
1027,3,8,12,10.56719031648265,1.5364556242168936,2009-06-30
1028,3,9,23,10.58326040468351,1.7703111017232114,2009-06-30
1029,3,10,16,10.522672706891663,2.4284028108140068,2009-06-30
1030,4,1,22,10.957000900565076,0.3791617513238171,2009-06-30
1031,4,2,17,10.929420921258867,0.7832249452011679,2009-06-30
1032,4,3,15,10.874722682797396,0.9552615261229108,2009-06-30
1033,4,4,16,10.978705560414738,1.0586024761347617,2009-06-30
1034,4,5,18,10.91400727545172,1.1647544351493362,2009-06-30
1035,4,6,19,10.900730382331286,1.2826888672665575,2009-06-30
1036,4,7,18,10.933512747560298,1.3551340634642144,2009-06-30
1037,4,8,11,10.947733975251053,1.4574754809625787,2009-06-30
1038,4,9,10,10.933965680315861,1.5606171665563324,2009-06-30
1039,4,10,28,10.93118119406857,2.022870555140682,2009-06-30
1040,5,1,16,11.317444363200984,0.22048162831748344,2009-06-30
1041,5,2,12,11.293809607930946,0.6619984515821792,2009-06-30
1042,5,3,8,11.257865781454722,0.8033415235852372,2009-06-30
1043,5,4,14,11.331862188753734,0.9125809546940857,2009-06-30
1044,5,5,13,11.248142202959325,1.1249493066638285,2009-06-30
1045,5,6,10,11.245676191924991,1.2200477642755678,2009-06-30
1046,5,7,11,11.313603811890376,1.266030805115551,2009-06-30
1047,5,8,18,11.272674324586877,1.3867819394769345,2009-06-30
1048,5,9,15,11.310665082170448,1.5887351504393288,2009-06-30
1049,5,10,22,11.320511178040595,2.1441288055007117,2009-06-30
1050,6,1,19,11.670118050261973,0.32145850868215675,2009-06-30
1051,6,2,7,11.62866780861997,0.7286623160881438,2009-06-30
1052,6,3,12,11.627433103605824,0.8814464196328462,2009-06-30
1053,6,4,12,11.650435334513274,1.0411323682737461,2009-06-30
1054,6,5,9,11.630623022597469,1.1576829222409568,2009-06-30
1055,6,6,6,11.632811259607793,1.2231290013822074,2009-06-30
1056,6,7,10,11.648645564423408,1.2815327248759767,2009-06-30
1057,6,8,15,11.666700514309651,1.3937285271472009,2009-06-30
1058,6,9,20,11.655258838401597,1.5948292994186875,2009-06-30
1059,6,10,20,11.633219471906093,2.1882384727462503,2009-06-30
1060,7,1,9,12.085467618621292,0.303029245921467,2009-06-30
1061,7,2,10,12.113444551739235,0.5770749435680644,2009-06-30
1062,7,3,11,12.050992564180264,0.7416175757543148,2009-06-30
1063,7,4,8,12.145478453700791,0.8529931634119543,2009-06-30
1064,7,5,9,12.094333563173866,0.9597996873081868,2009-06-30
1065,7,6,6,12.10210854654069,1.115083297888648,2009-06-30
1066,7,7,10,12.096768160392049,1.2519091404914255,2009-06-30
1067,7,8,15,12.100910794210215,1.4190259601211208,2009-06-30
1068,7,9,10,12.07111845207459,1.728662295887307,2009-06-30
1069,7,10,14,12.11829464501117,2.1217255748771477,2009-06-30
1070,8,1,10,12.68549459303119,0.3162154301635611,2009-06-30
1071,8,2,6,12.82848368605976,0.7308171263512979,2009-06-30
1072,8,3,12,12.597492145736851,0.8653689053607079,2009-06-30
1073,8,4,7,12.684361661567873,0.9756863713830263,2009-06-30
1074,8,5,6,12.584163183985405,1.0509552464075893,2009-06-30
1075,8,6,13,12.783959067020136,1.1455875378156624,2009-06-30
1076,8,7,6,12.724134089335612,1.3460978011297844,2009-06-30
1077,8,8,11,12.763101001806886,1.5370089015223753,2009-06-30
1078,8,9,10,12.794564566311251,1.8965593419137634,2009-06-30
1079,8,10,8,12.598460846939146,2.3672957609229934,2009-06-30
1080,9,1,6,13.853424438175947,0.36377875265710874,2009-06-30
1081,9,2,7,13.62164348387959,0.5830936731494306,2009-06-30
1082,9,3,5,13.73930143179779,0.7234981830333337,2009-06-30
1083,9,4,6,13.755783957613952,0.8102705583282637,2009-06-30
1084,9,5,6,13.724133086230006,0.9335784240907969,2009-06-30
1085,9,6,7,13.551342303482135,1.127449274880367,2009-06-30
1086,9,7,9,13.870377286151205,1.323023528406023,2009-06-30
1087,9,8,5,13.726212373505916,1.5143617929898783,2009-06-30
1088,9,9,8,13.376152351598764,1.727974482357925,2009-06-30
1089,9,10,7,13.559100298384783,2.3847283968237716,2009-06-30
1090,10,1,7,15.418756375271416,0.2789829009195689,2009-06-30
1091,10,2,6,15.423196640732565,0.5634530376603718,2009-06-30
1092,10,3,6,15.853066791380256,0.7394342669881785,2009-06-30
1093,10,4,6,15.492597036350432,0.8621783106104375,2009-06-30
1094,10,5,7,15.192043318699087,0.9735831301577039,2009-06-30
1095,10,6,6,15.841269727747468,1.0979440382494856,2009-06-30
1096,10,7,6,15.09695004197286,1.2083542446259325,2009-06-30
1097,10,8,6,15.571657993018412,1.3503864922021709,2009-06-30
1098,10,9,6,15.176281461634737,1.5159140208128774,2009-06-30
1099,10,10,7,15.034576960416258,1.8234786012025943,2009-06-30
1100,1,1,35,9.513909613713587,-0.08519343737540293,2010-06-30
1101,1,2,13,9.704910549028119,0.5120956204581604,2010-06-30
1102,1,3,47,9.49684763502621,0.6990804890760558,2010-06-30
1103,1,4,19,9.732247339950737,0.8575031581108612,2010-06-30
1104,1,5,38,9.668708053508622,0.9712938634960577,2010-06-30
1105,1,6,25,9.713613709581297,1.1078184029910307,2010-06-30
1106,1,7,37,9.68970021808974,1.2359054110278704,2010-06-30
1107,1,8,29,9.420384999205677,1.3830439726422965,2010-06-30
1108,1,9,33,9.509021731652439,1.5814062442864951,2010-06-30
1109,1,10,34,9.463209021520425,2.205909478274592,2010-06-30
1110,2,1,33,10.319420695453934,0.3491429147994722,2010-06-30
1111,2,2,21,10.334171645807341,0.7449342511449426,2010-06-30
1112,2,3,14,10.388098619573212,0.851329143553379,2010-06-30
1113,2,4,21,10.326271887515501,0.9404128945238339,2010-06-30
1114,2,5,22,10.346886049602993,1.031430937205749,2010-06-30
1115,2,6,20,10.323320971665776,1.1453244862527476,2010-06-30
1116,2,7,16,10.323833600860176,1.2482672898458627,2010-06-30
1117,2,8,12,10.338066210310492,1.3263237222333435,2010-06-30
1118,2,9,27,10.392801056796205,1.466221687559644,2010-06-30
1119,2,10,32,10.349382921550795,1.9711960540499227,2010-06-30
1120,3,1,19,10.739781447622438,0.3760611906074386,2010-06-30
1121,3,2,10,10.710476203909387,0.7034040166060465,2010-06-30
1122,3,3,19,10.76559017898058,0.8498959444702269,2010-06-30
1123,3,4,20,10.736377837763998,0.992437025307049,2010-06-30
1124,3,5,14,10.714215279842332,1.1328063974403595,2010-06-30
1125,3,6,15,10.749232217711937,1.224237174182685,2010-06-30
1126,3,7,19,10.78225005848814,1.319081500893453,2010-06-30
1127,3,8,18,10.760354789303028,1.4929799903903695,2010-06-30
1128,3,9,20,10.755520326134723,1.7121850355877997,2010-06-30
1129,3,10,22,10.752782247854256,2.1954680172394454,2010-06-30
1130,4,1,17,11.09839431685303,0.17724156476116304,2010-06-30
1131,4,2,10,11.101888348087655,0.6209454833623409,2010-06-30
1132,4,3,15,11.078381252370551,0.8432540492860784,2010-06-30
1133,4,4,8,11.04143735383655,0.9912203375524887,2010-06-30
1134,4,5,11,11.04678856789795,1.048022914527449,2010-06-30
1135,4,6,11,11.071010616843138,1.1002368134206282,2010-06-30
1136,4,7,12,11.069391209393174,1.1857977913782072,2010-06-30
1137,4,8,18,11.090873161537505,1.3346117878010952,2010-06-30
1138,4,9,18,11.070827068140433,1.5676691624622128,2010-06-30
1139,4,10,21,11.08749484823683,1.9270920776812983,2010-06-30
1140,5,1,13,11.411688560203572,0.27750567577951113,2010-06-30
1141,5,2,15,11.363061017552202,0.6521231501079957,2010-06-30
1142,5,3,20,11.396901124987961,0.8286196267206514,2010-06-30
1143,5,4,8,11.365644368694522,0.949749176394824,2010-06-30
1144,5,5,23,11.395869110161573,1.0656553888412013,2010-06-30
1145,5,6,11,11.36285596411436,1.1542086250602819,2010-06-30
1146,5,7,8,11.399886872414799,1.2447446686352084,2010-06-30
1147,5,8,23,11.391767749185496,1.3616837359644207,2010-06-30
1148,5,9,13,11.367507597935502,1.566837645825326,2010-06-30
1149,5,10,23,11.37731947895541,2.0590039332570305,2010-06-30
1150,6,1,13,11.793130895127966,0.04097910446569826,2010-06-30
1151,6,2,15,11.774577711976526,0.35676151750314217,2010-06-30
1152,6,3,14,11.83141160445986,0.5473953604843244,2010-06-30
1153,6,4,13,11.825434990729661,0.7410781635744961,2010-06-30
1154,6,5,10,11.822471611928055,0.8708303531536664,2010-06-30
1155,6,6,15,11.785390325729457,1.0369273130353431,2010-06-30
1156,6,7,18,11.785047397283433,1.264055269482697,2010-06-30
1157,6,8,13,11.816007103156299,1.4602029979345266,2010-06-30
1158,6,9,9,11.740335457352899,1.5906521414140151,2010-06-30
1159,6,10,24,11.78212770740942,2.0748186141836134,2010-06-30
1160,7,1,14,12.247422732197021,0.317629697637742,2010-06-30
1161,7,2,7,12.287523610050727,0.6505453058025787,2010-06-30
1162,7,3,9,12.212459709147225,0.7865232689540333,2010-06-30
1163,7,4,6,12.212843492850324,0.8661914304188761,2010-06-30
1164,7,5,13,12.28609576194062,0.9694926284426898,2010-06-30
1165,7,6,8,12.26853011391525,1.0870272506731413,2010-06-30
1166,7,7,13,12.24176872692178,1.2110232097325055,2010-06-30
1167,7,8,16,12.25439837557581,1.420150360348313,2010-06-30
1168,7,9,11,12.264986839143297,1.6995259443771744,2010-06-30
1169,7,10,10,12.266295302857854,2.094978530985017,2010-06-30
1170,8,1,9,12.85085477951973,0.17780768903833385,2010-06-30
1171,8,2,7,12.880254579886536,0.5201665275985322,2010-06-30
1172,8,3,7,12.845777534495028,0.7446704039697662,2010-06-30
1173,8,4,7,12.890832220120881,0.8190432647563538,2010-06-30
1174,8,5,10,12.815970244813721,0.9166596099847026,2010-06-30
1175,8,6,11,12.76688807492795,1.067544378252232,2010-06-30
1176,8,7,9,12.703610957840839,1.2638435866103566,2010-06-30
1177,8,8,13,12.757304293577475,1.453863478302589,2010-06-30
1178,8,9,8,12.983128120989765,1.7687660585343021,2010-06-30
1179,8,10,9,12.843362432270172,2.1660775716383727,2010-06-30
1180,9,1,6,14.077903608067603,0.20205452444113595,2010-06-30
1181,9,2,6,13.82643430997697,0.4360338928159797,2010-06-30
1182,9,3,6,13.840921369850646,0.6013927200564495,2010-06-30
1183,9,4,7,13.805284334514742,0.7283382965648936,2010-06-30
1184,9,5,9,14.075987756547148,0.907721187730581,2010-06-30
1185,9,6,7,13.761083421533641,1.1176206219480385,2010-06-30
1186,9,7,8,13.97987422000829,1.3361675144684326,2010-06-30
1187,9,8,6,13.81627079063768,1.5155004039746258,2010-06-30
1188,9,9,7,13.70122902288306,1.72324180847218,2010-06-30
1189,9,10,7,13.765002854589808,2.2651548437767266,2010-06-30
1190,10,1,7,15.613984511603434,0.23349002500870214,2010-06-30
1191,10,2,6,15.597832425774667,0.5826610971290429,2010-06-30
1192,10,3,6,15.755026482142812,0.7161856614420598,2010-06-30
1193,10,4,6,15.75581233332691,0.856078402665757,2010-06-30
1194,10,5,6,15.64535522236207,0.9773479474880548,2010-06-30
1195,10,6,6,15.814163563114526,1.1177250859158463,2010-06-30
1196,10,7,6,15.797728208963,1.2398593145120211,2010-06-30
1197,10,8,6,15.917807238688901,1.3411351962077596,2010-06-30
1198,10,9,7,15.32812264698724,1.4507859245495394,2010-06-30
1199,10,10,6,15.562880839255437,1.811912600825898,2010-06-30
1200,1,1,23,9.670835975340902,-0.28558275936337496,2011-06-30
1201,1,2,29,9.583667161039978,0.35968996072624937,2011-06-30
1202,1,3,32,9.567790799805703,0.5904750482130194,2011-06-30
1203,1,4,22,9.697551924614881,0.7345987103087118,2011-06-30
1204,1,5,22,9.611241228022006,0.8545442524646066,2011-06-30
1205,1,6,33,9.629918106277735,0.9487784492779362,2011-06-30
1206,1,7,49,9.774337027766668,1.1390114951781485,2011-06-30
1207,1,8,25,9.594051061483754,1.311497643298181,2011-06-30
1208,1,9,24,9.652109152839461,1.4505323830016073,2011-06-30
1209,1,10,37,9.560048588005312,2.0264724770953926,2011-06-30
1210,2,1,29,10.397231782673567,0.31163347226351007,2011-06-30
1211,2,2,20,10.374973109246366,0.6929163308344137,2011-06-30
1212,2,3,14,10.426370252134873,0.7915235430927385,2011-06-30
1213,2,4,21,10.427808388502225,0.8728110603849566,2011-06-30
1214,2,5,25,10.417439870669632,0.9803452870536147,2011-06-30
1215,2,6,11,10.439787681609467,1.0686376365649723,2011-06-30
1216,2,7,21,10.350193736413306,1.125951838113494,2011-06-30
1217,2,8,16,10.400955715778215,1.2141554777858614,2011-06-30
1218,2,9,16,10.402770958747414,1.312795130794486,2011-06-30
1219,2,10,69,10.403561264335625,1.8465293722171963,2011-06-30
1220,3,1,26,10.822913144720086,0.36925768890631416,2011-06-30
1221,3,2,19,10.820836693710662,0.6852947498301113,2011-06-30
1222,3,3,21,10.840253451187676,0.8607908368693626,2011-06-30
1223,3,4,20,10.810999997832866,0.984866666184914,2011-06-30
1224,3,5,27,10.806369971633742,1.096314527139529,2011-06-30
1225,3,6,14,10.828216739401723,1.2097373383809262,2011-06-30
1226,3,7,21,10.799234157475794,1.3141088764403575,2011-06-30
1227,3,8,20,10.830196332907603,1.4708661061874404,2011-06-30
1228,3,9,14,10.77504713285857,1.663581058630131,2011-06-30
1229,3,10,26,10.827198544863073,2.0882036923688605,2011-06-30
1230,4,1,12,11.12798776220835,-0.100847677930246,2011-06-30
1231,4,2,10,11.220988225870808,0.3701376637371942,2011-06-30
1232,4,3,14,11.158811461668495,0.6031939666705156,2011-06-30
1233,4,4,29,11.185488244096131,0.8800878652179387,2011-06-30
1234,4,5,13,11.160398928363215,1.02833791580688,2011-06-30
1235,4,6,14,11.139635982811898,1.142876416270265,2011-06-30
1236,4,7,20,11.1877457532316,1.2914928374783927,2011-06-30
1237,4,8,12,11.184912666504223,1.5200349040769312,2011-06-30
1238,4,9,12,11.170108719253335,1.7392457234417638,2011-06-30
1239,4,10,20,11.176641163442486,2.144377713886457,2011-06-30
1240,5,1,30,11.566618704109557,0.4086003094970534,2011-06-30
1241,5,2,12,11.640835232817237,0.8325945571733322,2011-06-30
1242,5,3,9,11.544907552719904,0.9210212798464279,2011-06-30
1243,5,4,9,11.524108498689348,0.9934481291991413,2011-06-30
1244,5,5,8,11.505318236318983,1.090498935235614,2011-06-30
1245,5,6,11,11.575736383035371,1.168351080323285,2011-06-30
1246,5,7,10,11.608024251411262,1.2470551883718988,2011-06-30
1247,5,8,14,11.528359567213277,1.3508972232879908,2011-06-30
1248,5,9,19,11.504641018853137,1.56250810684702,2011-06-30
1249,5,10,14,11.575864943914455,1.9945683766763853,2011-06-30
1250,6,1,13,11.985820286510178,0.016244768005566623,2011-06-30
1251,6,2,11,12.020504362438807,0.5614526834942173,2011-06-30
1252,6,3,9,11.954463877263318,0.7348812975237594,2011-06-30
1253,6,4,10,11.910466837657724,0.8529244987291401,2011-06-30
1254,6,5,12,11.915378154197546,1.032882254646655,2011-06-30
1255,6,6,9,11.999830328667265,1.1329788315801503,2011-06-30
1256,6,7,11,11.97788593051256,1.2066387841748385,2011-06-30
1257,6,8,19,11.92299762169463,1.3894010440511917,2011-06-30
1258,6,9,12,12.003583473196414,1.6668502633598046,2011-06-30
1259,6,10,17,11.95166925642545,2.312997278928363,2011-06-30
1260,7,1,10,12.434588054111781,0.10584914923507951,2011-06-30
1261,7,2,8,12.40631792690402,0.5280223377466172,2011-06-30
1262,7,3,9,12.469884546539294,0.7260768347531845,2011-06-30
1263,7,4,10,12.411709077142175,0.8238198700630479,2011-06-30
1264,7,5,15,12.481638069650858,0.9732845061740469,2011-06-30
1265,7,6,6,12.41784568943894,1.123695110746487,2011-06-30
1266,7,7,11,12.37940254893125,1.2929901977126521,2011-06-30
1267,7,8,14,12.41809869393163,1.5222454142894026,2011-06-30
1268,7,9,8,12.409483870628653,1.688470513088184,2011-06-30
1269,7,10,11,12.43389790865394,2.0019547034418257,2011-06-30
1270,8,1,10,13.102220709624756,0.12391228721558312,2011-06-30
1271,8,2,6,13.272395434486134,0.5613941926782261,2011-06-30
1272,8,3,6,13.098873456252507,0.7439589302159376,2011-06-30
1273,8,4,7,13.06877920955632,0.8584387073370282,2011-06-30
1274,8,5,8,13.020544943627122,0.9864812039168767,2011-06-30
1275,8,6,8,12.943781640504056,1.141765703644833,2011-06-30
1276,8,7,10,13.01198992551961,1.2917259898424232,2011-06-30
1277,8,8,12,13.018466626612407,1.4649949383446697,2011-06-30
1278,8,9,8,13.05523167553599,1.6856093996508363,2011-06-30
1279,8,10,10,13.123098523292203,2.149381130119145,2011-06-30
1280,9,1,6,14.277014151339566,0.07760813675004778,2011-06-30
1281,9,2,8,13.959255627535512,0.4375700679988249,2011-06-30
1282,9,3,7,14.09508715188637,0.6429641330883396,2011-06-30
1283,9,4,6,14.2826517726388,0.7540846674160807,2011-06-30
1284,9,5,6,14.440186483168747,0.9159938795680382,2011-06-30
1285,9,6,7,14.008151434887228,1.1552283575230784,2011-06-30
1286,9,7,8,14.391358654574672,1.2765745845697622,2011-06-30
1287,9,8,6,14.326143245179422,1.4609111262924686,2011-06-30
1288,9,9,6,13.977582198744074,1.7578097705870785,2011-06-30
1289,9,10,6,13.87156579236722,2.29799965181076,2011-06-30
1290,10,1,7,15.836701708084139,0.261269400022349,2011-06-30
1291,10,2,6,15.954818407882682,0.5792005996488913,2011-06-30
1292,10,3,6,15.930924637253549,0.7354508334314683,2011-06-30
1293,10,4,7,15.727518124441518,0.8984176321380055,2011-06-30
1294,10,5,7,15.505660471024175,1.0822814596905617,2011-06-30
1295,10,6,6,16.04768490437863,1.2125750144601641,2011-06-30
1296,10,7,6,16.465393998918845,1.3514641331038952,2011-06-30
1297,10,8,6,16.08876077304973,1.449334230662502,2011-06-30
1298,10,9,6,16.11445646368671,1.5979303054550156,2011-06-30
1299,10,10,7,15.681005835182797,1.8402287653928247,2011-06-30
1300,1,1,27,9.813142790539748,-0.07130747492029764,2012-06-30
1301,1,2,28,9.829779753044216,0.5104150025061582,2012-06-30
1302,1,3,18,9.785811869332642,0.6810389517020404,2012-06-30
1303,1,4,30,9.910483812885126,0.7907990450313691,2012-06-30
1304,1,5,31,9.852179206919663,0.9422333532039926,2012-06-30
1305,1,6,30,9.718422807920463,1.0607726869646261,2012-06-30
1306,1,7,29,9.87695446589876,1.181689939381379,2012-06-30
1307,1,8,21,9.844993700034541,1.2933016583862058,2012-06-30
1308,1,9,39,9.908191638407688,1.4875673355650691,2012-06-30
1309,1,10,32,9.902830676742562,2.061778066455505,2012-06-30
1310,2,1,36,10.507721482734393,0.18121305980807498,2012-06-30
1311,2,2,12,10.481857847718121,0.6410687870826268,2012-06-30
1312,2,3,13,10.534816334687063,0.7367502805761558,2012-06-30
1313,2,4,23,10.459823826264289,0.8515247374173308,2012-06-30
1314,2,5,28,10.506290724140664,1.001214545331148,2012-06-30
1315,2,6,21,10.50701123815842,1.139980194610147,2012-06-30
1316,2,7,12,10.552257617918533,1.223944795729938,2012-06-30
1317,2,8,23,10.523668690133604,1.3364441098360946,2012-06-30
1318,2,9,22,10.520904604867903,1.557617275334357,2012-06-30
1319,2,10,36,10.491119315896793,2.0630031535212643,2012-06-30
1320,3,1,15,10.884965043822396,0.20341011871902667,2012-06-30
1321,3,2,23,10.830284089761845,0.612885947090223,2012-06-30
1322,3,3,17,10.886180752626224,0.8535786361607159,2012-06-30
1323,3,4,21,10.857741279142592,0.9629488236822713,2012-06-30
1324,3,5,23,10.865069632831984,1.0923838520600864,2012-06-30
1325,3,6,18,10.863306508381534,1.2118788212270386,2012-06-30
1326,3,7,26,10.883539125391293,1.3535555351830242,2012-06-30
1327,3,8,24,10.853892369346378,1.578229643784448,2012-06-30
1328,3,9,7,10.849687994991907,1.7488805654871722,2012-06-30
1329,3,10,25,10.877742832309641,2.219808782807956,2012-06-30
1330,4,1,19,11.230349256067848,0.2801035519671704,2012-06-30
1331,4,2,18,11.219848276495286,0.6364818330957779,2012-06-30
1332,4,3,10,11.219654816449538,0.768134125543659,2012-06-30
1333,4,4,17,11.251655461006202,0.8570324756900458,2012-06-30
1334,4,5,26,11.204371710801134,1.0141913458002532,2012-06-30
1335,4,6,12,11.21547168568304,1.1255132510402033,2012-06-30
1336,4,7,15,11.193929658109528,1.2086658972256454,2012-06-30
1337,4,8,9,11.19456210482537,1.291047623760294,2012-06-30
1338,4,9,16,11.238472420198374,1.445211040309463,2012-06-30
1339,4,10,30,11.251952686604914,1.791930328188455,2012-06-30
1340,5,1,16,11.52635197742895,0.159699170906711,2012-06-30
1341,5,2,12,11.555575984297123,0.5687871098481402,2012-06-30
1342,5,3,13,11.551749015690573,0.7628609464404564,2012-06-30
1343,5,4,19,11.533332222437789,0.9003518511772828,2012-06-30
1344,5,5,10,11.511444389425156,1.0294384321935248,2012-06-30
1345,5,6,13,11.518100182504401,1.1979638749439994,2012-06-30
1346,5,7,21,11.521047332453739,1.3876963481823854,2012-06-30
1347,5,8,11,11.558035773426228,1.5750030066415883,2012-06-30
1348,5,9,8,11.51137202199046,1.732008102857853,2012-06-30
1349,5,10,14,11.579394036928605,2.1816154847120885,2012-06-30
1350,6,1,16,11.921117383256401,-0.05208777035923559,2012-06-30
1351,6,2,10,11.887574907165757,0.4881083280857069,2012-06-30
1352,6,3,10,11.799772420964967,0.7368906790784797,2012-06-30
1353,6,4,14,11.875540763272053,0.8532538972242442,2012-06-30
1354,6,5,16,11.830252577086993,1.0310428629297976,2012-06-30
1355,6,6,8,11.870202577515837,1.1944391364931957,2012-06-30
1356,6,7,12,11.844886240209135,1.2821211571468842,2012-06-30
1357,6,8,12,11.848459911358498,1.4083614152663018,2012-06-30
1358,6,9,12,11.860410117168962,1.580114238775784,2012-06-30
1359,6,10,14,11.835516042758119,2.062773747557497,2012-06-30
1360,7,1,12,12.273624974487468,-0.012787242135316013,2012-06-30
1361,7,2,7,12.359754679525208,0.4607957179300232,2012-06-30
1362,7,3,7,12.38894334729018,0.5791405070766105,2012-06-30
1363,7,4,8,12.242030758831726,0.6806394404576676,2012-06-30
1364,7,5,12,12.317822721868566,0.8302315832389217,2012-06-30
1365,7,6,14,12.319038742146367,0.9981467301035841,2012-06-30
1366,7,7,12,12.369266154522471,1.1629443107611863,2012-06-30
1367,7,8,13,12.317405485129978,1.3473164134610838,2012-06-30
1368,7,9,17,12.269284449614943,1.665455451212372,2012-06-30
1369,7,10,9,12.309785030196482,2.2601754452260234,2012-06-30
1370,8,1,15,12.920077405193116,0.06909520286933295,2012-06-30
1371,8,2,8,12.95515026005804,0.5808122378890282,2012-06-30
1372,8,3,9,12.862278214811168,0.7401725287114316,2012-06-30
1373,8,4,12,12.902198424789605,0.8788344386191334,2012-06-30
1374,8,5,8,13.00607837277477,1.0190138867310723,2012-06-30
1375,8,6,9,12.771731521509297,1.1428598587819565,2012-06-30
1376,8,7,12,12.899478077881462,1.2826219400615206,2012-06-30
1377,8,8,9,12.801462260427435,1.4739781302100583,2012-06-30
1378,8,9,10,12.875846207826356,1.6214380795797574,2012-06-30
1379,8,10,12,12.900142638082793,2.2962402033912817,2012-06-30
1380,9,1,8,13.860755951879618,-0.276353106204119,2012-06-30
1381,9,2,8,14.371284929956564,0.16287150132137693,2012-06-30
1382,9,3,8,13.947936378807684,0.4056968816736639,2012-06-30
1383,9,4,11,13.765577609027616,0.6151797728078389,2012-06-30
1384,9,5,6,13.776630593030141,0.8480310297471566,2012-06-30
1385,9,6,9,13.901791187727092,1.0415253531803488,2012-06-30
1386,9,7,7,14.196361263848301,1.309077649218673,2012-06-30
1387,9,8,8,14.078032597786098,1.4177253646316297,2012-06-30
1388,9,9,7,14.079227547474867,1.5463649745252452,2012-06-30
1389,9,10,8,13.676949426389402,2.0020015843466905,2012-06-30
1390,10,1,7,15.479495740941994,0.14065827435624573,2012-06-30
1391,10,2,6,15.502547701582374,0.400521400816155,2012-06-30
1392,10,3,7,16.11977136436118,0.6321685258393795,2012-06-30
1393,10,4,7,15.573558338317598,0.7501077909979866,2012-06-30
1394,10,5,7,15.439592000240484,0.9813923567724626,2012-06-30
